id_test_case,algoritma,resolusi,kategori_jarak,start_hex,goal_hex,hops,jarak_meter,referensi_meter,waktu_microsec,nodes_expanded,nodes_generated,status,path_hex_ids
5,BFS,10,short,8a8d8c68dd27fff,8a8d8c68da4ffff,19,2480.8345,2284.8800,63,960,1066,Success,[paths/res10/tc5_BFS.csv]
5,DFS,10,short,8a8d8c68dd27fff,8a8d8c68da4ffff,343,43371.1763,2284.8800,75,354,824,Success,[paths/res10/tc5_DFS.csv]
5,GLS,10,short,8a8d8c68dd27fff,8a8d8c68da4ffff,19,2480.8276,2284.8800,50,20,96,Success,[paths/res10/tc5_GLS.csv]
5,UCS,10,short,8a8d8c68dd27fff,8a8d8c68da4ffff,19,2480.8322,2284.8800,309,984,1100,Success,[paths/res10/tc5_UCS.csv]
5,GBFS,10,short,8a8d8c68dd27fff,8a8d8c68da4ffff,19,2480.8276,2284.8800,62,20,60,Success,[paths/res10/tc5_GBFS.csv]
5,A*,10,short,8a8d8c68dd27fff,8a8d8c68da4ffff,19,2480.8276,2284.8800,105,102,147,Success,[paths/res10/tc5_A*.csv]
6,BFS,10,short,8a8d8c68d0cffff,8a8d8c68b877fff,53,6762.3816,2889.0300,158,4021,4140,Success,[paths/res10/tc6_BFS.csv]
6,DFS,10,short,8a8d8c68d0cffff,8a8d8c68b877fff,1261,158451.4367,2889.0300,863,19952,21380,Success,[paths/res10/tc6_DFS.csv]
6,GLS,10,short,8a8d8c68d0cffff,8a8d8c68b877fff,0,0.0000,2889.0300,226,322,951,Failed,[]
6,UCS,10,short,8a8d8c68d0cffff,8a8d8c68b877fff,53,6762.3730,2889.0300,963,3969,4109,Success,[paths/res10/tc6_UCS.csv]
6,GBFS,10,short,8a8d8c68d0cffff,8a8d8c68b877fff,62,7892.4109,2889.0300,197,336,444,Success,[paths/res10/tc6_GBFS.csv]
6,A*,10,short,8a8d8c68d0cffff,8a8d8c68b877fff,53,6762.3702,2889.0300,568,902,1009,Success,[paths/res10/tc6_A*.csv]
6,Theta*,10,short,8a8d8c68d0cffff,8a8d8c68b877fff,3,6167.1322,2889.0300,16377,497,610,Success,[paths/res10/tc6_Theta*.csv]
7,UCS,10,short,8a8d8c6112a7fff,8a8d8c61e8c7fff,10,1263.0036,1112.9100,120,202,237,Success,[paths/res10/tc7_UCS.csv]
7,GBFS,10,short,8a8d8c6112a7fff,8a8d8c61e8c7fff,10,1263.0036,1112.9100,31,11,33,Success,[paths/res10/tc7_GBFS.csv]
7,A*,10,short,8a8d8c6112a7fff,8a8d8c61e8c7fff,10,1263.0036,1112.9100,72,37,62,Success,[paths/res10/tc7_A*.csv]
7,Theta*,10,short,8a8d8c6112a7fff,8a8d8c61e8c7fff,1,1105.1651,1112.9100,276,12,34,Success,[paths/res10/tc7_Theta*.csv]
7,BFS,10,short,8a8d8c6112a7fff,8a8d8c61e8c7fff,10,1263.0045,1112.9100,30,222,256,Success,[paths/res10/tc7_BFS.csv]
7,DFS,10,short,8a8d8c6112a7fff,8a8d8c61e8c7fff,411,51951.0847,1112.9100,790,21223,21714,Success,[paths/res10/tc7_DFS.csv]
7,GLS,10,short,8a8d8c6112a7fff,8a8d8c61e8c7fff,10,1263.0036,1112.9100,32,11,51,Success,[paths/res10/tc7_GLS.csv]
8,BFS,10,short,8a8d8c68114ffff,8a8d8c68ea67fff,22,2813.4159,2519.0000,97,1291,1391,Success,[paths/res10/tc8_BFS.csv]
8,DFS,10,short,8a8d8c68114ffff,8a8d8c68ea67fff,1942,244197.5933,2519.0000,890,19199,21424,Success,[paths/res10/tc8_DFS.csv]
8,GLS,10,short,8a8d8c68114ffff,8a8d8c68ea67fff,22,2813.4023,2519.0000,45,23,111,Success,[paths/res10/tc8_GLS.csv]
8,UCS,10,short,8a8d8c68114ffff,8a8d8c68ea67fff,22,2813.4088,2519.0000,377,1297,1421,Success,[paths/res10/tc8_UCS.csv]
8,GBFS,10,short,8a8d8c68114ffff,8a8d8c68ea67fff,22,2813.4023,2519.0000,46,23,69,Success,[paths/res10/tc8_GBFS.csv]
8,A*,10,short,8a8d8c68114ffff,8a8d8c68ea67fff,22,2813.4023,2519.0000,149,176,230,Success,[paths/res10/tc8_A*.csv]
8,Theta*,10,short,8a8d8c68114ffff,8a8d8c68ea67fff,1,2432.9494,2519.0000,1105,31,77,Success,[paths/res10/tc8_Theta*.csv]
9,BFS,10,short,8a8d8c78e8d7fff,8a8d8c78898ffff,19,2493.8930,2090.0600,54,506,565,Success,[paths/res10/tc9_BFS.csv]
9,DFS,10,short,8a8d8c78e8d7fff,8a8d8c78898ffff,3175,399781.4023,2090.0600,322,4052,7792,Success,[paths/res10/tc9_DFS.csv]
9,GLS,10,short,8a8d8c78e8d7fff,8a8d8c78898ffff,19,2493.8733,2090.0600,45,20,89,Success,[paths/res10/tc9_GLS.csv]
9,UCS,10,short,8a8d8c78e8d7fff,8a8d8c78898ffff,19,2493.8715,2090.0600,167,505,568,Success,[paths/res10/tc9_UCS.csv]
9,GBFS,10,short,8a8d8c78e8d7fff,8a8d8c78898ffff,19,2493.8733,2090.0600,59,20,56,Success,[paths/res10/tc9_GBFS.csv]
9,A*,10,short,8a8d8c78e8d7fff,8a8d8c78898ffff,19,2493.8733,2090.0600,93,97,128,Success,[paths/res10/tc9_A*.csv]
9,Theta*,10,short,8a8d8c78e8d7fff,8a8d8c78898ffff,1,2194.9484,2090.0600,649,26,71,Success,[paths/res10/tc9_Theta*.csv]
10,BFS,10,short,8a8d8c612327fff,8a8d8c61241ffff,26,3339.2387,1620.5900,102,1533,1652,Success,[paths/res10/tc10_BFS.csv]
10,DFS,10,short,8a8d8c612327fff,8a8d8c61241ffff,2040,256668.2154,1620.5900,209,2456,4814,Success,[paths/res10/tc10_DFS.csv]
10,GLS,10,short,8a8d8c612327fff,8a8d8c61241ffff,129,16609.7620,1620.5900,121,130,425,Success,[paths/res10/tc10_GLS.csv]
10,UCS,10,short,8a8d8c612327fff,8a8d8c61241ffff,26,3339.2402,1620.5900,461,1509,1634,Success,[paths/res10/tc10_UCS.csv]
10,GBFS,10,short,8a8d8c612327fff,8a8d8c61241ffff,39,4993.7504,1620.5900,129,186,248,Success,[paths/res10/tc10_GBFS.csv]
10,A*,10,short,8a8d8c612327fff,8a8d8c61241ffff,26,3339.2478,1620.5900,241,316,394,Success,[paths/res10/tc10_A*.csv]
10,Theta*,10,short,8a8d8c612327fff,8a8d8c61241ffff,4,2959.6651,1620.5900,5657,226,295,Success,[paths/res10/tc10_Theta*.csv]
11,DFS,10,short,8a8d8c69d1a7fff,8a8d8c682267fff,3060,385154.6672,2727.5500,725,17019,20585,Success,[paths/res10/tc11_DFS.csv]
11,GLS,10,short,8a8d8c69d1a7fff,8a8d8c682267fff,24,3068.1869,2727.5500,152,25,121,Success,[paths/res10/tc11_GLS.csv]
11,UCS,10,short,8a8d8c69d1a7fff,8a8d8c682267fff,24,3068.1894,2727.5500,308,1037,1119,Success,[paths/res10/tc11_UCS.csv]
11,GBFS,10,short,8a8d8c69d1a7fff,8a8d8c682267fff,24,3068.1869,2727.5500,45,25,75,Success,[paths/res10/tc11_GBFS.csv]
11,A*,10,short,8a8d8c69d1a7fff,8a8d8c682267fff,24,3068.1869,2727.5500,170,211,267,Success,[paths/res10/tc11_A*.csv]
11,Theta*,10,short,8a8d8c69d1a7fff,8a8d8c682267fff,1,2647.1047,2727.5500,1342,38,88,Success,[paths/res10/tc11_Theta*.csv]
11,BFS,10,short,8a8d8c69d1a7fff,8a8d8c682267fff,24,3068.1927,2727.5500,72,993,1062,Success,[paths/res10/tc11_BFS.csv]
12,DFS,10,short,8a8d8c78eb87fff,8a8d8c78886ffff,27,3505.7300,2330.8500,886,21766,21792,Success,[paths/res10/tc12_DFS.csv]
12,GLS,10,short,8a8d8c78eb87fff,8a8d8c78886ffff,21,2756.6478,2330.8500,41,22,103,Success,[paths/res10/tc12_GLS.csv]
12,UCS,10,short,8a8d8c78eb87fff,8a8d8c78886ffff,21,2756.6685,2330.8500,262,553,628,Success,[paths/res10/tc12_UCS.csv]
12,GBFS,10,short,8a8d8c78eb87fff,8a8d8c78886ffff,21,2756.6478,2330.8500,40,22,64,Success,[paths/res10/tc12_GBFS.csv]
12,A*,10,short,8a8d8c78eb87fff,8a8d8c78886ffff,21,2756.6478,2330.8500,114,135,171,Success,[paths/res10/tc12_A*.csv]
12,Theta*,10,short,8a8d8c78eb87fff,8a8d8c78886ffff,1,2426.1100,2330.8500,1125,36,78,Success,[paths/res10/tc12_Theta*.csv]
12,BFS,10,short,8a8d8c78eb87fff,8a8d8c78886ffff,21,2756.6730,2330.8500,56,584,651,Success,[paths/res10/tc12_BFS.csv]
13,Theta*,10,short,8a8d8eb4caf7fff,8a8d8eb4db17fff,2,2275.6603,2187.3600,1351,57,92,Success,[paths/res10/tc13_Theta*.csv]
13,BFS,10,short,8a8d8eb4caf7fff,8a8d8eb4db17fff,19,2499.4485,2187.3600,77,468,518,Success,[paths/res10/tc13_BFS.csv]
13,DFS,10,short,8a8d8eb4caf7fff,8a8d8eb4db17fff,4967,625957.7552,2187.3600,579,10891,16691,Success,[paths/res10/tc13_DFS.csv]
13,GLS,10,short,8a8d8eb4caf7fff,8a8d8eb4db17fff,20,2620.2662,2187.3600,44,21,92,Success,[paths/res10/tc13_GLS.csv]
13,UCS,10,short,8a8d8eb4caf7fff,8a8d8eb4db17fff,19,2499.4380,2187.3600,198,491,542,Success,[paths/res10/tc13_UCS.csv]
13,GBFS,10,short,8a8d8eb4caf7fff,8a8d8eb4db17fff,20,2620.2662,2187.3600,41,21,59,Success,[paths/res10/tc13_GBFS.csv]
13,A*,10,short,8a8d8eb4caf7fff,8a8d8eb4db17fff,19,2499.4412,2187.3600,111,98,137,Success,[paths/res10/tc13_A*.csv]
14,Theta*,10,short,8a8d8c6a026ffff,8a8d8c6a0657fff,1,1201.5748,1186.0300,210,10,30,Success,[paths/res10/tc14_Theta*.csv]
14,BFS,10,short,8a8d8c6a026ffff,8a8d8c6a0657fff,9,1201.5748,1186.0300,42,235,289,Success,[paths/res10/tc14_BFS.csv]
14,DFS,10,short,8a8d8c6a026ffff,8a8d8c6a0657fff,3560,447947.8210,1186.0300,819,16266,20380,Success,[paths/res10/tc14_DFS.csv]
14,GLS,10,short,8a8d8c6a026ffff,8a8d8c6a0657fff,9,1201.5748,1186.0300,31,10,46,Success,[paths/res10/tc14_GLS.csv]
14,UCS,10,short,8a8d8c6a026ffff,8a8d8c6a0657fff,9,1201.5748,1186.0300,116,258,323,Success,[paths/res10/tc14_UCS.csv]
14,GBFS,10,short,8a8d8c6a026ffff,8a8d8c6a0657fff,9,1201.5748,1186.0300,36,10,30,Success,[paths/res10/tc14_GBFS.csv]
14,A*,10,short,8a8d8c6a026ffff,8a8d8c6a0657fff,9,1201.5748,1186.0300,43,10,30,Success,[paths/res10/tc14_A*.csv]
15,BFS,10,short,8a8d8c68e737fff,8a8d8c68e427fff,5,651.5498,531.2000,22,63,93,Success,[paths/res10/tc15_BFS.csv]
15,DFS,10,short,8a8d8c68e737fff,8a8d8c68e427fff,2526,317795.7171,531.2000,862,18523,21374,Success,[paths/res10/tc15_DFS.csv]
15,GLS,10,short,8a8d8c68e737fff,8a8d8c68e427fff,5,651.5502,531.2000,27,6,26,Success,[paths/res10/tc15_GLS.csv]
15,UCS,10,short,8a8d8c68e737fff,8a8d8c68e427fff,5,651.5507,531.2000,63,75,115,Success,[paths/res10/tc15_UCS.csv]
15,GBFS,10,short,8a8d8c68e737fff,8a8d8c68e427fff,5,651.5502,531.2000,32,6,18,Success,[paths/res10/tc15_GBFS.csv]
15,A*,10,short,8a8d8c68e737fff,8a8d8c68e427fff,5,651.5502,531.2000,91,9,21,Success,[paths/res10/tc15_A*.csv]
15,Theta*,10,short,8a8d8c68e737fff,8a8d8c68e427fff,1,601.6384,531.2000,127,6,18,Success,[paths/res10/tc15_Theta*.csv]
16,GLS,10,short,8a8d8c694017fff,8a8d8c6b3d37fff,24,3052.2104,2851.5800,69,25,107,Success,[paths/res10/tc16_GLS.csv]
16,UCS,10,short,8a8d8c694017fff,8a8d8c6b3d37fff,24,3052.2135,2851.5800,236,677,726,Success,[paths/res10/tc16_UCS.csv]
16,GBFS,10,short,8a8d8c694017fff,8a8d8c6b3d37fff,24,3052.2104,2851.5800,54,25,69,Success,[paths/res10/tc16_GBFS.csv]
16,A*,10,short,8a8d8c694017fff,8a8d8c6b3d37fff,24,3052.2104,2851.5800,215,142,181,Success,[paths/res10/tc16_A*.csv]
16,Theta*,10,short,8a8d8c694017fff,8a8d8c6b3d37fff,4,2796.4934,2851.5800,2287,77,127,Success,[paths/res10/tc16_Theta*.csv]
16,BFS,10,short,8a8d8c694017fff,8a8d8c6b3d37fff,24,3052.2245,2851.5800,64,677,725,Success,[paths/res10/tc16_BFS.csv]
16,DFS,10,short,8a8d8c694017fff,8a8d8c6b3d37fff,25,3173.0930,2851.5800,913,21751,21792,Success,[paths/res10/tc16_DFS.csv]
17,GBFS,10,short,8a8d8c6ac327fff,8a8d8c6ad517fff,8,1026.5767,883.0500,38,9,27,Success,[paths/res10/tc17_GBFS.csv]
17,A*,10,short,8a8d8c6ac327fff,8a8d8c6ad517fff,8,1026.5767,883.0500,62,24,44,Success,[paths/res10/tc17_A*.csv]
17,Theta*,10,short,8a8d8c6ac327fff,8a8d8c6ad517fff,1,916.6171,883.0500,305,9,27,Success,[paths/res10/tc17_Theta*.csv]
17,BFS,10,short,8a8d8c6ac327fff,8a8d8c6ad517fff,8,1026.5785,883.0500,30,199,249,Success,[paths/res10/tc17_BFS.csv]
17,DFS,10,short,8a8d8c6ac327fff,8a8d8c6ad517fff,958,120465.8645,883.0500,167,1239,2390,Success,[paths/res10/tc17_DFS.csv]
17,GLS,10,short,8a8d8c6ac327fff,8a8d8c6ad517fff,8,1026.5767,883.0500,31,9,41,Success,[paths/res10/tc17_GLS.csv]
17,UCS,10,short,8a8d8c6ac327fff,8a8d8c6ad517fff,8,1026.5767,883.0500,103,194,252,Success,[paths/res10/tc17_UCS.csv]
18,BFS,10,short,8a8d8c6abadffff,8a8d8c6a931ffff,18,2352.8680,2039.5800,72,1006,1110,Success,[paths/res10/tc18_BFS.csv]
18,DFS,10,short,8a8d8c6abadffff,8a8d8c6a931ffff,141,17844.5622,2039.5800,65,149,353,Success,[paths/res10/tc18_DFS.csv]
18,GLS,10,short,8a8d8c6abadffff,8a8d8c6a931ffff,18,2352.8631,2039.5800,47,19,90,Success,[paths/res10/tc18_GLS.csv]
18,UCS,10,short,8a8d8c6abadffff,8a8d8c6a931ffff,18,2352.8642,2039.5800,375,999,1117,Success,[paths/res10/tc18_UCS.csv]
18,GBFS,10,short,8a8d8c6abadffff,8a8d8c6a931ffff,18,2352.8631,2039.5800,43,19,56,Success,[paths/res10/tc18_GBFS.csv]
18,A*,10,short,8a8d8c6abadffff,8a8d8c6a931ffff,18,2352.8631,2039.5800,118,99,152,Success,[paths/res10/tc18_A*.csv]
18,Theta*,10,short,8a8d8c6abadffff,8a8d8c6a931ffff,1,2081.8369,2039.5800,839,23,61,Success,[paths/res10/tc18_Theta*.csv]
19,DFS,10,short,8a8d8c6ab19ffff,8a8d8c6aa8affff,2180,274209.8757,2524.8700,311,2852,5411,Success,[paths/res10/tc19_DFS.csv]
19,GLS,10,short,8a8d8c6ab19ffff,8a8d8c6aa8affff,19,2459.7514,2524.8700,48,20,96,Success,[paths/res10/tc19_GLS.csv]
19,UCS,10,short,8a8d8c6ab19ffff,8a8d8c6aa8affff,19,2459.7514,2524.8700,402,1060,1199,Success,[paths/res10/tc19_UCS.csv]
19,GBFS,10,short,8a8d8c6ab19ffff,8a8d8c6aa8affff,19,2459.7514,2524.8700,50,20,60,Success,[paths/res10/tc19_GBFS.csv]
19,A*,10,short,8a8d8c6ab19ffff,8a8d8c6aa8affff,19,2459.7514,2524.8700,106,20,60,Success,[paths/res10/tc19_A*.csv]
19,Theta*,10,short,8a8d8c6ab19ffff,8a8d8c6aa8affff,1,2459.7514,2524.8700,825,20,60,Success,[paths/res10/tc19_Theta*.csv]
19,BFS,10,short,8a8d8c6ab19ffff,8a8d8c6aa8affff,19,2459.7514,2524.8700,81,1002,1107,Success,[paths/res10/tc19_BFS.csv]
20,BFS,10,short,8a8d8c6f6957fff,8a8d8c61a527fff,25,3147.6823,2906.6900,83,1144,1225,Success,[paths/res10/tc20_BFS.csv]
20,DFS,10,short,8a8d8c6f6957fff,8a8d8c61a527fff,316,39911.8706,2906.6900,1112,21104,21519,Success,[paths/res10/tc20_DFS.csv]
20,GLS,10,short,8a8d8c6f6957fff,8a8d8c61a527fff,25,3147.6777,2906.6900,65,26,102,Success,[paths/res10/tc20_GLS.csv]
20,UCS,10,short,8a8d8c6f6957fff,8a8d8c61a527fff,25,3147.6780,2906.6900,487,1162,1257,Success,[paths/res10/tc20_UCS.csv]
20,GBFS,10,short,8a8d8c6f6957fff,8a8d8c61a527fff,25,3147.6777,2906.6900,58,26,65,Success,[paths/res10/tc20_GBFS.csv]
20,A*,10,short,8a8d8c6f6957fff,8a8d8c61a527fff,25,3147.6777,2906.6900,128,98,138,Success,[paths/res10/tc20_A*.csv]
20,Theta*,10,short,8a8d8c6f6957fff,8a8d8c61a527fff,3,2929.9889,2906.6900,2096,69,114,Success,[paths/res10/tc20_Theta*.csv]
21,GLS,10,short,8a8d8c6808dffff,8a8d8c681117fff,31,3992.7128,2129.0000,60,32,125,Success,[paths/res10/tc21_GLS.csv]
21,UCS,10,short,8a8d8c6808dffff,8a8d8c681117fff,29,3750.8211,2129.0000,492,937,1019,Success,[paths/res10/tc21_UCS.csv]
21,GBFS,10,short,8a8d8c6808dffff,8a8d8c681117fff,31,3992.7128,2129.0000,68,32,81,Success,[paths/res10/tc21_GBFS.csv]
21,A*,10,short,8a8d8c6808dffff,8a8d8c681117fff,29,3750.8214,2129.0000,297,217,270,Success,[paths/res10/tc21_A*.csv]
21,Theta*,10,short,8a8d8c6808dffff,8a8d8c681117fff,3,3397.7890,2129.0000,4150,139,191,Success,[paths/res10/tc21_Theta*.csv]
21,BFS,10,short,8a8d8c6808dffff,8a8d8c681117fff,29,3750.8239,2129.0000,84,906,981,Success,[paths/res10/tc21_BFS.csv]
21,DFS,10,short,8a8d8c6808dffff,8a8d8c681117fff,2818,354752.3120,2129.0000,512,3689,6991,Success,[paths/res10/tc21_DFS.csv]
22,DFS,10,short,8a8d8c6a3a27fff,8a8d8c6ac697fff,1919,241379.6247,2853.3000,1860,19219,21461,Success,[paths/res10/tc22_DFS.csv]
22,GLS,10,short,8a8d8c6a3a27fff,8a8d8c6ac697fff,26,3393.2718,2853.3000,82,27,122,Success,[paths/res10/tc22_GLS.csv]
22,UCS,10,short,8a8d8c6a3a27fff,8a8d8c6ac697fff,25,3272.3542,2853.3000,884,1593,1711,Success,[paths/res10/tc22_UCS.csv]
22,GBFS,10,short,8a8d8c6a3a27fff,8a8d8c6ac697fff,25,3272.3574,2853.3000,75,27,76,Success,[paths/res10/tc22_GBFS.csv]
22,A*,10,short,8a8d8c6a3a27fff,8a8d8c6ac697fff,25,3272.3574,2853.3000,313,190,245,Success,[paths/res10/tc22_A*.csv]
22,Theta*,10,short,8a8d8c6a3a27fff,8a8d8c6ac697fff,2,2926.1295,2853.3000,3363,61,110,Success,[paths/res10/tc22_Theta*.csv]
22,BFS,10,short,8a8d8c6a3a27fff,8a8d8c6ac697fff,25,3272.3680,2853.3000,158,1673,1796,Success,[paths/res10/tc22_BFS.csv]
23,GLS,10,short,8a8d8c78e2a7fff,8a8d8c783757fff,26,3402.8141,2857.5000,91,27,123,Success,[paths/res10/tc23_GLS.csv]
23,UCS,10,short,8a8d8c78e2a7fff,8a8d8c783757fff,25,3273.7743,2857.5000,1515,1313,1412,Success,[paths/res10/tc23_UCS.csv]
23,GBFS,10,short,8a8d8c78e2a7fff,8a8d8c783757fff,25,3273.7853,2857.5000,80,27,77,Success,[paths/res10/tc23_GBFS.csv]
23,A*,10,short,8a8d8c78e2a7fff,8a8d8c783757fff,25,3273.7853,2857.5000,294,173,222,Success,[paths/res10/tc23_A*.csv]
23,Theta*,10,short,8a8d8c78e2a7fff,8a8d8c783757fff,2,2973.5209,2857.5000,5578,100,147,Success,[paths/res10/tc23_Theta*.csv]
23,BFS,10,short,8a8d8c78e2a7fff,8a8d8c783757fff,25,3273.7683,2857.5000,153,1272,1355,Success,[paths/res10/tc23_BFS.csv]
23,DFS,10,short,8a8d8c78e2a7fff,8a8d8c783757fff,5185,653239.2883,2857.5000,1191,13617,19620,Success,[paths/res10/tc23_DFS.csv]
24,BFS,10,short,8a8d8c68d8d7fff,8a8d8c6f24c7fff,21,2693.3381,2375.1400,102,993,1079,Success,[paths/res10/tc24_BFS.csv]
24,DFS,10,short,8a8d8c68d8d7fff,8a8d8c6f24c7fff,265,33535.7032,2375.1400,76,275,630,Success,[paths/res10/tc24_DFS.csv]
24,GLS,10,short,8a8d8c68d8d7fff,8a8d8c6f24c7fff,21,2693.3259,2375.1400,77,22,106,Success,[paths/res10/tc24_GLS.csv]
24,UCS,10,short,8a8d8c68d8d7fff,8a8d8c6f24c7fff,21,2693.3272,2375.1400,666,953,1038,Success,[paths/res10/tc24_UCS.csv]
24,GBFS,10,short,8a8d8c68d8d7fff,8a8d8c6f24c7fff,21,2693.3259,2375.1400,67,22,66,Success,[paths/res10/tc24_GBFS.csv]
24,A*,10,short,8a8d8c68d8d7fff,8a8d8c6f24c7fff,21,2693.3259,2375.1400,266,146,197,Success,[paths/res10/tc24_A*.csv]
24,Theta*,10,short,8a8d8c68d8d7fff,8a8d8c6f24c7fff,1,2376.9701,2375.1400,1510,28,72,Success,[paths/res10/tc24_Theta*.csv]
25,DFS,10,short,8a8d8c685537fff,8a8d8c680287fff,2993,376720.7559,2433.7000,1212,17757,21224,Success,[paths/res10/tc25_DFS.csv]
25,GLS,10,short,8a8d8c685537fff,8a8d8c680287fff,0,0.0000,2433.7000,117,67,210,Failed,[]
25,UCS,10,short,8a8d8c685537fff,8a8d8c680287fff,29,3746.6986,2433.7000,848,1607,1734,Success,[paths/res10/tc25_UCS.csv]
25,GBFS,10,short,8a8d8c685537fff,8a8d8c680287fff,38,4892.7346,2433.7000,198,177,232,Success,[paths/res10/tc25_GBFS.csv]
25,A*,10,short,8a8d8c685537fff,8a8d8c680287fff,29,3746.7066,2433.7000,423,343,406,Success,[paths/res10/tc25_A*.csv]
25,Theta*,10,short,8a8d8c685537fff,8a8d8c680287fff,2,3348.7420,2433.7000,9473,230,298,Success,[paths/res10/tc25_Theta*.csv]
25,BFS,10,short,8a8d8c685537fff,8a8d8c680287fff,29,3746.6983,2433.7000,145,1622,1734,Success,[paths/res10/tc25_BFS.csv]
26,GLS,10,short,8a8d8c68d49ffff,8a8d8c68cd67fff,25,3202.0340,2726.3900,68,26,126,Success,[paths/res10/tc26_GLS.csv]
26,UCS,10,short,8a8d8c68d49ffff,8a8d8c68cd67fff,25,3202.0385,2726.3900,488,1114,1199,Success,[paths/res10/tc26_UCS.csv]
26,GBFS,10,short,8a8d8c68d49ffff,8a8d8c68cd67fff,25,3202.0340,2726.3900,78,26,78,Success,[paths/res10/tc26_GBFS.csv]
26,A*,10,short,8a8d8c68d49ffff,8a8d8c68cd67fff,25,3202.0340,2726.3900,244,198,246,Success,[paths/res10/tc26_A*.csv]
26,Theta*,10,short,8a8d8c68d49ffff,8a8d8c68cd67fff,1,2798.0851,2726.3900,2137,32,84,Success,[paths/res10/tc26_Theta*.csv]
26,BFS,10,short,8a8d8c68d49ffff,8a8d8c68cd67fff,25,3202.0385,2726.3900,104,1080,1162,Success,[paths/res10/tc26_BFS.csv]
26,DFS,10,short,8a8d8c68d49ffff,8a8d8c68cd67fff,620,77876.9021,2726.3900,393,3932,4665,Success,[paths/res10/tc26_DFS.csv]
27,BFS,10,short,8a8d8c6ad557fff,8a8d8c61e4a7fff,17,2218.6061,1955.5800,79,903,1009,Success,[paths/res10/tc27_BFS.csv]
27,DFS,10,short,8a8d8c6ad557fff,8a8d8c61e4a7fff,599,75455.7151,1955.5800,147,615,1429,Success,[paths/res10/tc27_DFS.csv]
27,GLS,10,short,8a8d8c6ad557fff,8a8d8c61e4a7fff,17,2218.6012,1955.5800,67,18,86,Success,[paths/res10/tc27_GLS.csv]
27,UCS,10,short,8a8d8c6ad557fff,8a8d8c61e4a7fff,17,2218.6050,1955.5800,492,841,965,Success,[paths/res10/tc27_UCS.csv]
27,GBFS,10,short,8a8d8c6ad557fff,8a8d8c61e4a7fff,17,2218.6012,1955.5800,62,18,54,Success,[paths/res10/tc27_GBFS.csv]
27,A*,10,short,8a8d8c6ad557fff,8a8d8c61e4a7fff,17,2218.6012,1955.5800,219,91,141,Success,[paths/res10/tc27_A*.csv]
27,Theta*,10,short,8a8d8c6ad557fff,8a8d8c61e4a7fff,1,1954.7924,1955.5800,1109,22,58,Success,[paths/res10/tc27_Theta*.csv]
28,Theta*,10,short,8a8d8c6b0d67fff,8a8d8c6b58f7fff,1,2743.8122,2795.3400,1314,24,70,Success,[paths/res10/tc28_Theta*.csv]
28,BFS,10,short,8a8d8c6b0d67fff,8a8d8c6b58f7fff,22,2911.7384,2795.3400,130,1358,1451,Success,[paths/res10/tc28_BFS.csv]
28,DFS,10,short,8a8d8c6b0d67fff,8a8d8c6b58f7fff,4169,524842.2990,2795.3400,684,5269,10165,Success,[paths/res10/tc28_DFS.csv]
28,GLS,10,short,8a8d8c6b0d67fff,8a8d8c6b58f7fff,22,2911.7373,2795.3400,57,23,111,Success,[paths/res10/tc28_GLS.csv]
28,UCS,10,short,8a8d8c6b0d67fff,8a8d8c6b58f7fff,22,2911.7373,2795.3400,521,1305,1418,Success,[paths/res10/tc28_UCS.csv]
28,GBFS,10,short,8a8d8c6b0d67fff,8a8d8c6b58f7fff,22,2911.7373,2795.3400,67,23,69,Success,[paths/res10/tc28_GBFS.csv]
28,A*,10,short,8a8d8c6b0d67fff,8a8d8c6b58f7fff,22,2911.7373,2795.3400,140,77,152,Success,[paths/res10/tc28_A*.csv]
29,DFS,10,short,8a8d8eb49d2ffff,8a8d8c694c1ffff,4893,616283.0994,2578.9700,729,8641,14413,Success,[paths/res10/tc29_DFS.csv]
29,GLS,10,short,8a8d8eb49d2ffff,8a8d8c694c1ffff,21,2729.5874,2578.9700,57,22,106,Success,[paths/res10/tc29_GLS.csv]
29,UCS,10,short,8a8d8eb49d2ffff,8a8d8c694c1ffff,21,2729.5901,2578.9700,354,752,822,Success,[paths/res10/tc29_UCS.csv]
29,GBFS,10,short,8a8d8eb49d2ffff,8a8d8c694c1ffff,21,2729.5874,2578.9700,57,22,66,Success,[paths/res10/tc29_GBFS.csv]
29,A*,10,short,8a8d8eb49d2ffff,8a8d8c694c1ffff,21,2729.5874,2578.9700,130,87,133,Success,[paths/res10/tc29_A*.csv]
29,Theta*,10,short,8a8d8eb49d2ffff,8a8d8c694c1ffff,1,2570.4205,2578.9700,1079,24,68,Success,[paths/res10/tc29_Theta*.csv]
29,BFS,10,short,8a8d8eb49d2ffff,8a8d8c694c1ffff,21,2729.5901,2578.9700,71,765,826,Success,[paths/res10/tc29_BFS.csv]
30,DFS,10,short,8a8d8c6a6787fff,8a8d8c6a26e7fff,4239,533949.1642,2682.2800,888,15229,20174,Success,[paths/res10/tc30_DFS.csv]
30,GLS,10,short,8a8d8c6a6787fff,8a8d8c6a26e7fff,25,3173.0744,2682.2800,53,26,110,Success,[paths/res10/tc30_GLS.csv]
